Ticker,Quarter,Depreciation,EPS in Rs,Expenses +,Interest,Net Profit +,Other Income +,Profit before tax,Tax %,Average Stock Price
MARUTI.NS,2023-09-01,1342.0,125.34,32028.0,35.0,3786.0,958.0,4892.0,23.0,10251.411197916666
MARUTI.NS,2023-12-01,1302.0,102.0,29073.0,36.0,3207.0,1053.0,4156.0,23.0,10296.981602822581
MARUTI.NS,2024-03-01,1298.0,125.71,33250.0,76.0,3952.0,1261.0,5108.0,23.0,12138.034626588984
MARUTI.NS,2024-06-01,1332.0,119.58,30673.0,57.0,3760.0,1118.0,4836.0,22.0,12229.302041330646
MARUTI.NS,2024-09-01,1386.0,98.68,32450.0,43.0,3102.0,1570.0,5141.0,40.0,11835.178254158267
MARUTI.NS,2024-12-01,1429.0,118.54,33688.0,46.0,3727.0,1125.0,4726.0,21.0,11751.113052368164
MARUTI.NS,2025-03-01,1462.0,124.4,36076.0,48.0,3911.0,1583.0,4918.0,20.0,11862.816853151484
MARUTI.NS,2025-06-01,1556.0,120.62,33983.0,47.0,3792.0,1924.0,4944.0,23.0,12747.612197875977
MAXHEALTH.NS,2022-06-01,57.0,1.78,802.0,22.0,173.0,31.0,216.0,20.0,367.21085176013764
MAXHEALTH.NS,2022-09-01,58.0,4.72,818.0,22.0,457.0,26.0,265.0,-72.0,422.6139949675529
MAXHEALTH.NS,2022-12-01,57.0,2.29,828.0,20.0,222.0,45.0,281.0,21.0,437.0784999302455
MAXHEALTH.NS,2023-03-01,60.0,2.58,874.0,20.0,251.0,40.0,301.0,17.0,473.60313771565757
MAXHEALTH.NS,2023-06-01,56.0,2.47,948.0,19.0,240.0,41.0,303.0,21.0,576.0588006973267
MAXHEALTH.NS,2023-09-01,58.0,2.85,976.0,9.0,277.0,45.0,366.0,24.0,582.7252410888672
MAXHEALTH.NS,2023-12-01,61.0,2.98,949.0,11.0,289.0,46.0,360.0,20.0,748.3914903210056
MAXHEALTH.NS,2024-03-01,70.0,2.59,1041.0,21.0,252.0,45.0,336.0,25.0,791.8077847755561
MAXHEALTH.NS,2024-06-01,77.0,2.43,1156.0,24.0,236.0,35.0,321.0,26.0,887.6722805884576
MAXHEALTH.NS,2024-09-01,84.0,2.9,1257.0,34.0,282.0,41.0,374.0,25.0,967.7074899981098
MAXHEALTH.NS,2024-12-01,98.0,2.46,1369.0,52.0,239.0,-40.0,309.0,23.0,1094.0671644210815
MAXHEALTH.NS,2025-03-01,101.0,3.28,1398.0,55.0,319.0,47.0,402.0,21.0,1100.2320618710276
MAXHEALTH.NS,2025-06-01,104.0,3.17,1505.0,55.0,308.0,37.0,400.0,23.0,1231.352626800537
MAZDOCK.NS,2022-06-01,18.0,5.57,2057.0,1.0,225.0,136.0,290.0,25.0,133.45237913585845
MAZDOCK.NS,2022-09-01,18.0,5.3,1585.0,1.0,214.0,164.0,261.0,25.0,299.9771504555979
MAZDOCK.NS,2022-12-01,18.0,8.78,1520.0,1.0,354.0,176.0,452.0,25.0,385.9989154149616
MAZDOCK.NS,2023-03-01,20.0,8.09,1868.0,2.0,326.0,211.0,400.0,26.0,355.31486256917316
MAZDOCK.NS,2023-06-01,20.0,7.79,2001.0,1.0,314.0,233.0,383.0,25.0,755.1706438064575
MAZDOCK.NS,2023-09-01,20.0,8.25,1651.0,1.0,333.0,251.0,407.0,25.0,1012.6628245035807
MAZDOCK.NS,2023-12-01,20.0,15.54,1823.0,1.0,627.0,269.0,786.0,25.0,1080.3680803852696
MAZDOCK.NS,2024-03-01,23.0,16.43,2580.0,1.0,663.0,349.0,849.0,26.0,1137.62024856826
MAZDOCK.NS,2024-06-01,23.0,17.26,1715.0,1.0,696.0,271.0,889.0,25.0,2242.9811460433466
MAZDOCK.NS,2024-09-01,23.0,14.5,2246.0,1.0,585.0,254.0,740.0,25.0,2100.26760765814
MAZDOCK.NS,2024-12-01,40.0,20.01,2327.0,1.0,807.0,286.0,1063.0,28.0,2279.3959159851074
MAZDOCK.NS,2025-03-01,29.0,8.06,3084.0,1.0,325.0,310.0,370.0,21.0,2795.2814734507415
MAZDOCK.NS,2025-06-01,23.0,11.21,2324.0,1.0,452.0,289.0,567.0,26.0,3030.320899963379
MEDANTA.NS,2022-06-01,36.0,2.32,485.0,19.0,59.0,9.0,87.0,33.0,
MEDANTA.NS,2022-09-01,37.0,3.38,522.0,18.0,86.0,16.0,117.0,27.0,448.73846435546875
MEDANTA.NS,2022-12-01,39.0,3.01,534.0,21.0,81.0,12.0,112.0,28.0,459.9669673859127
MEDANTA.NS,2023-03-01,38.0,3.77,540.0,20.0,101.0,25.0,133.0,24.0,516.3549631754557
MEDANTA.NS,2023-06-01,40.0,3.8,595.0,18.0,102.0,15.0,141.0,28.0,674.1081275939941
MEDANTA.NS,2023-09-01,43.0,4.66,631.0,20.0,125.0,21.0,171.0,27.0,778.4364593505859
MEDANTA.NS,2023-12-01,44.0,4.61,620.0,18.0,124.0,18.0,172.0,28.0,1116.2691502724924
MEDANTA.NS,2024-03-01,45.0,4.74,629.0,18.0,127.0,27.0,143.0,11.0,1321.3158931408898
MEDANTA.NS,2024-06-01,47.0,3.96,675.0,18.0,106.0,22.0,144.0,26.0,1202.6001705046624
MEDANTA.NS,2024-09-01,49.0,4.87,728.0,16.0,131.0,18.0,181.0,28.0,1074.601091938634
MEDANTA.NS,2024-12-01,48.0,5.32,706.0,16.0,143.0,16.0,189.0,24.0,1101.5003833770752
MEDANTA.NS,2025-03-01,49.0,3.78,707.0,15.0,101.0,-27.0,133.0,24.0,1217.5524054058528
MEDANTA.NS,2025-06-01,45.0,5.92,784.0,14.0,159.0,20.0,208.0,24.0,1274.9349327087402
METROPOLIS.NS,2022-06-01,21.0,6.53,211.0,8.0,34.0,3.0,43.0,22.0,1467.008048890129
METROPOLIS.NS,2022-09-01,22.0,7.88,221.0,7.0,40.0,4.0,55.0,26.0,1508.47657234438
METROPOLIS.NS,2022-12-01,23.0,6.99,215.0,6.0,36.0,7.0,48.0,25.0,1331.7947164868551
METROPOLIS.NS,2023-03-01,23.0,6.51,212.0,6.0,33.0,1.0,42.0,20.0,1265.1860127766927
METROPOLIS.NS,2023-06-01,21.0,5.62,214.0,6.0,29.0,3.0,39.0,26.0,1381.8858184814453
METROPOLIS.NS,2023-09-01,22.0,6.92,234.0,6.0,36.0,1.0,48.0,26.0,1495.4229451497397
METROPOLIS.NS,2023-12-01,25.0,5.3,226.0,5.0,27.0,2.0,37.0,26.0,1656.475816295993
METROPOLIS.NS,2024-03-01,26.0,7.11,251.0,6.0,37.0,3.0,51.0,28.0,1764.494920633607
METROPOLIS.NS,2024-06-01,26.0,7.41,235.0,5.0,38.0,2.0,51.0,25.0,2032.996776949975
METROPOLIS.NS,2024-09-01,27.0,9.08,260.0,5.0,47.0,3.0,61.0,24.0,2157.936295047883
METROPOLIS.NS,2024-12-01,28.0,6.12,251.0,5.0,31.0,3.0,42.0,26.0,1916.0375003814697
METROPOLIS.NS,2025-03-01,29.0,5.63,283.0,5.0,29.0,7.0,36.0,19.0,1642.0000020689884
METROPOLIS.NS,2025-06-01,31.0,8.7,296.0,5.0,45.0,8.0,61.0,26.0,1905.9781303405762
MOTHERSON.NS,2022-06-01,732.0,0.14,16538.0,169.0,182.0,99.0,274.0,34.0,53.92468788510277
MOTHERSON.NS,2022-09-01,749.0,0.24,16864.0,184.0,288.0,-46.0,460.0,37.0,48.13744655732186
MOTHERSON.NS,2022-12-01,815.0,0.45,18665.0,149.0,501.0,80.0,718.0,30.0,49.49854532877604
MOTHERSON.NS,2023-03-01,840.0,0.64,20481.0,278.0,699.0,35.0,953.0,27.0,48.4840778986613
MOTHERSON.NS,2023-06-01,839.0,0.59,20538.0,253.0,648.0,76.0,909.0,29.0,59.91907674074173
MOTHERSON.NS,2023-09-01,867.0,0.2,21585.0,488.0,294.0,-10.0,523.0,44.0,62.093666585286456
MOTHERSON.NS,2023-12-01,1016.0,0.53,23273.0,620.0,633.0,117.0,851.0,26.0,70.54357467159149
MOTHERSON.NS,2024-03-01,1088.0,1.35,24124.0,450.0,1444.0,161.0,1557.0,7.0,82.50652326163599
MOTHERSON.NS,2024-06-01,1065.0,0.98,26093.0,444.0,1097.0,179.0,1445.0,24.0,123.83716669390279
MOTHERSON.NS,2024-09-01,1103.0,0.83,25364.0,546.0,949.0,443.0,1242.0,24.0,126.18361134682932
MOTHERSON.NS,2024-12-01,1112.0,0.83,24980.0,466.0,984.0,214.0,1322.0,26.0,97.3111743927002
MOTHERSON.NS,2025-03-01,1214.0,1.0,26674.0,426.0,1115.0,248.0,1252.0,11.0,88.7420398259567
MOTHERSON.NS,2025-06-01,1230.0,0.48,27754.0,425.0,606.0,68.0,872.0,30.0,99.52101862430573
MPHASIS.NS,2022-06-01,80.0,21.37,2811.0,23.0,402.0,36.0,533.0,25.0,2135.3045286148313
MPHASIS.NS,2022-09-01,80.0,22.24,2902.0,26.0,418.0,43.0,555.0,25.0,1909.475123251638
MPHASIS.NS,2022-12-01,82.0,21.89,2889.0,24.0,412.0,40.0,551.0,25.0,1923.5094730437747
MPHASIS.NS,2023-03-01,83.0,21.51,2763.0,24.0,405.0,43.0,534.0,24.0,1745.1054524739584
MPHASIS.NS,2023-06-01,87.0,21.01,2665.0,24.0,396.0,50.0,526.0,25.0,2003.3126468658447
MPHASIS.NS,2023-09-01,89.0,20.78,2681.0,34.0,392.0,49.0,522.0,25.0,2251.0127176920573
MPHASIS.NS,2023-12-01,103.0,19.79,2737.0,53.0,374.0,54.0,499.0,25.0,2495.3999574722784
MPHASIS.NS,2024-03-01,131.0,20.81,2773.0,50.0,393.0,64.0,522.0,25.0,2285.708239539195
MPHASIS.NS,2024-06-01,105.0,21.39,2804.0,50.0,405.0,74.0,537.0,25.0,2612.369124873992
MPHASIS.NS,2024-09-01,104.0,22.37,2888.0,40.0,423.0,59.0,563.0,25.0,2917.6826093119957
MPHASIS.NS,2024-12-01,132.0,22.56,2883.0,39.0,428.0,63.0,569.0,25.0,2803.399501800537
MPHASIS.NS,2025-03-01,135.0,23.49,3007.0,36.0,446.0,60.0,591.0,24.0,2356.1645714711335
MPHASIS.NS,2025-06-01,132.0,23.22,3030.0,42.0,442.0,81.0,610.0,28.0,2727.856315612793
MRF.NS,2022-06-01,298.0,291.43,5203.0,66.0,124.0,34.0,164.0,25.0,77540.48685515873
MRF.NS,2022-09-01,309.0,306.19,5346.0,75.0,130.0,77.0,174.0,25.0,85602.30834173386
MRF.NS,2022-12-01,316.0,412.23,5083.0,86.0,175.0,71.0,231.0,24.0,89573.06150793651
MRF.NS,2023-03-01,330.0,803.19,4988.0,92.0,341.0,70.0,501.0,32.0,88751.73984375
MRF.NS,2023-06-01,333.0,1388.2,5310.0,84.0,589.0,75.0,787.0,25.0,102396.25793457031
MRF.NS,2023-09-01,351.0,1383.27,5060.0,86.0,587.0,71.0,791.0,26.0,108783.51653645834
MRF.NS,2023-12-01,360.0,1201.83,5108.0,90.0,510.0,78.0,682.0,25.0,133147.82132056452
MRF.NS,2024-03-01,385.0,933.96,5437.0,93.0,396.0,94.0,527.0,25.0,132307.99284957626
MRF.NS,2024-06-01,396.0,1346.4,6037.0,85.0,571.0,84.0,763.0,25.0,131879.9867691532
MRF.NS,2024-09-01,410.0,1109.85,5870.0,84.0,471.0,113.0,631.0,25.0,129281.87865423386
MRF.NS,2024-12-01,415.0,743.79,6166.0,94.0,315.0,98.0,424.0,26.0,118954.10412597656
MRF.NS,2025-03-01,433.0,1207.49,5996.0,98.0,512.0,113.0,661.0,22.0,124159.0127118644
MRF.NS,2025-06-01,429.0,1180.05,6604.0,98.0,500.0,126.0,670.0,25.0,143456.70092773438
MRPL.NS,2022-06-01,296.0,15.5,27576.0,302.0,2716.0,45.0,4162.0,35.0,79.47523159450955
MRPL.NS,2022-09-01,297.0,-10.15,26603.0,315.0,-1779.0,42.0,-2566.0,-31.0,59.554869744085494
MRPL.NS,2022-12-01,298.0,-1.11,26270.0,338.0,-195.0,53.0,-295.0,-34.0,55.58866936819894
MRPL.NS,2023-03-01,296.0,10.92,21875.0,330.0,1913.0,91.0,2955.0,35.0,57.168578147888184
MRPL.NS,2023-06-01,294.0,5.79,18989.0,267.0,1015.0,54.0,1561.0,35.0,80.18486368656158
MRPL.NS,2023-09-01,296.0,6.0,17215.0,311.0,1052.0,67.0,1598.0,34.0,101.55426406860352
MRPL.NS,2023-12-01,334.0,2.24,23508.0,274.0,392.0,45.0,596.0,34.0,167.53223345356602
MRPL.NS,2024-03-01,333.0,6.5,22990.0,262.0,1138.0,23.0,1768.0,36.0,221.33269048141221
MRPL.NS,2024-06-01,335.0,0.42,22641.0,214.0,73.0,52.0,108.0,32.0,213.03573263845135
MRPL.NS,2024-09-01,342.0,-3.98,25442.0,285.0,-697.0,45.0,-1056.0,-34.0,169.76419288881362
MRPL.NS,2024-12-01,332.0,1.76,20840.0,264.0,309.0,38.0,474.0,35.0,135.4696877002716
MRPL.NS,2025-03-01,338.0,2.11,23466.0,245.0,371.0,45.0,592.0,37.0,131.33254229012184
MRPL.NS,2025-06-01,363.0,-1.54,17177.0,257.0,-271.0,39.0,-402.0,-33.0,136.69437491893768
NATCOPHARM.NS,2022-06-01,40.0,17.55,489.0,4.0,320.0,34.0,386.0,17.0,645.1853686135913
NATCOPHARM.NS,2022-09-01,42.0,3.11,337.0,4.0,57.0,20.0,70.0,19.0,589.5546402469759
NATCOPHARM.NS,2022-12-01,42.0,3.41,387.0,4.0,62.0,21.0,81.0,23.0,538.2456364707341
NATCOPHARM.NS,2023-03-01,41.0,15.11,559.0,3.0,276.0,29.0,324.0,15.0,570.7242177327474
NATCOPHARM.NS,2023-06-01,44.0,23.47,612.0,4.0,420.0,20.0,500.0,16.0,734.7850217819214
NATCOPHARM.NS,2023-09-01,44.0,20.6,573.0,4.0,369.0,29.0,440.0,16.0,816.6493235270183
NATCOPHARM.NS,2023-12-01,44.0,11.88,490.0,5.0,213.0,37.0,256.0,17.0,849.0402723743069
NATCOPHARM.NS,2024-03-01,56.0,21.57,571.0,6.0,386.0,42.0,478.0,19.0,984.9385469081038
NATCOPHARM.NS,2024-06-01,44.0,37.32,558.0,5.0,668.0,48.0,804.0,17.0,1278.7640026461693
NATCOPHARM.NS,2024-09-01,46.0,37.81,567.0,4.0,676.0,64.0,818.0,17.0,1419.7017664755545
NATCOPHARM.NS,2024-12-01,47.0,7.43,436.0,4.0,132.0,176.0,164.0,19.0,1235.9017429351807
NATCOPHARM.NS,2025-03-01,98.0,22.7,673.0,10.0,406.0,66.0,506.0,20.0,827.7448523569915
NATCOPHARM.NS,2025-06-01,58.0,26.84,758.0,3.0,480.0,62.0,572.0,16.0,921.8090000152588
NATIONALUM.NS,2022-06-01,150.0,3.04,2936.0,4.0,558.0,52.0,757.0,26.0,66.59160789610847
NATIONALUM.NS,2022-09-01,154.0,0.68,3200.0,4.0,125.0,69.0,201.0,38.0,64.10559340446225
NATIONALUM.NS,2022-12-01,157.0,1.4,2849.0,4.0,256.0,61.0,347.0,26.0,70.1674293639168
NATIONALUM.NS,2023-03-01,255.0,2.7,2931.0,1.0,495.0,55.0,539.0,8.0,73.64086303710937
NATIONALUM.NS,2023-06-01,170.0,1.82,2600.0,2.0,334.0,48.0,455.0,27.0,80.51069402694702
NATIONALUM.NS,2023-09-01,186.0,1.02,2666.0,4.0,187.0,69.0,256.0,27.0,87.34674263000488
NATIONALUM.NS,2023-12-01,154.0,2.56,2592.0,2.0,471.0,50.0,650.0,28.0,123.83784484863281
NATIONALUM.NS,2024-03-01,240.0,5.43,2491.0,9.0,997.0,511.0,1350.0,26.0,163.80887254617983
NATIONALUM.NS,2024-06-01,174.0,3.2,1935.0,3.0,588.0,61.0,804.0,27.0,174.5722395373929
NATIONALUM.NS,2024-09-01,180.0,5.7,2469.0,4.0,1046.0,72.0,1420.0,26.0,204.00330574281753
NATIONALUM.NS,2024-12-01,286.0,8.53,2351.0,19.0,1566.0,99.0,2105.0,26.0,201.1559557914734
NATIONALUM.NS,2025-03-01,88.0,11.26,2525.0,32.0,2067.0,126.0,2748.0,25.0,169.95744892702265
NATIONALUM.NS,2025-06-01,178.0,5.71,2329.0,8.0,1049.0,124.0,1415.0,26.0,186.40949034690857
NAVINFLUOR.NS,2022-06-01,12.0,15.02,298.0,0.0,74.0,11.0,97.0,24.0,3901.0528196304563
NAVINFLUOR.NS,2022-09-01,18.0,11.67,325.0,4.0,58.0,11.0,83.0,30.0,4440.438358429939
NAVINFLUOR.NS,2022-12-01,25.0,21.5,408.0,9.0,107.0,10.0,131.0,19.0,4101.866501581101
NAVINFLUOR.NS,2023-03-01,8.0,27.5,495.0,14.0,136.0,4.0,184.0,26.0,4444.790543619792
NAVINFLUOR.NS,2023-06-01,21.0,12.41,377.0,19.0,62.0,8.0,82.0,25.0,4462.047813415527
NAVINFLUOR.NS,2023-09-01,24.0,12.22,373.0,20.0,61.0,23.0,77.0,22.0,3895.4262125651044
NAVINFLUOR.NS,2023-12-01,25.0,15.74,424.0,18.0,78.0,64.0,97.0,20.0,3475.0521712764616
NAVINFLUOR.NS,2024-03-01,26.0,14.19,492.0,17.0,70.0,13.0,79.0,11.0,3197.351992849576
NAVINFLUOR.NS,2024-06-01,27.0,10.32,423.0,16.0,51.0,10.0,68.0,25.0,3497.2808798513106
NAVINFLUOR.NS,2024-09-01,28.0,11.86,411.0,14.0,59.0,11.0,77.0,23.0,3354.3557050151207
NAVINFLUOR.NS,2024-12-01,30.0,16.86,459.0,20.0,84.0,10.0,108.0,23.0,3712.9512672424316
NAVINFLUOR.NS,2025-03-01,35.0,19.15,522.0,28.0,95.0,12.0,127.0,25.0,4240.61380677304
NAVINFLUOR.NS,2025-06-01,35.0,23.62,519.0,30.0,117.0,14.0,155.0,24.0,4840.54012298584
NAZARA.NS,2022-06-01,14.0,1.75,193.0,0.0,16.0,7.0,23.0,27.0,605.0821368505084
NAZARA.NS,2022-09-01,10.0,1.55,250.0,1.0,17.0,24.0,26.0,34.0,665.3838737241683
NAZARA.NS,2022-12-01,15.0,2.49,285.0,0.0,20.0,12.0,26.0,23.0,577.4825420076885
NAZARA.NS,2023-03-01,16.0,0.39,262.0,3.0,9.0,6.0,14.0,33.0,548.1400024414063
NAZARA.NS,2023-06-01,15.0,2.95,221.0,1.0,21.0,12.0,28.0,26.0,685.7039070129395
NAZARA.NS,2023-09-01,15.0,3.0,271.0,3.0,24.0,14.0,23.0,-6.0,830.1416717529297
NAZARA.NS,2023-12-01,15.0,3.51,284.0,2.0,30.0,18.0,37.0,21.0,852.7266097530241
NAZARA.NS,2024-03-01,22.0,1.11,265.0,1.0,0.0,21.0,0.0,-200.0,658.457627118644
NAZARA.NS,2024-06-01,15.0,2.96,226.0,1.0,24.0,26.0,34.0,31.0,893.1830621534779
NAZARA.NS,2024-09-01,26.0,2.87,295.0,2.0,16.0,23.0,20.0,18.0,951.4564553537676
NAZARA.NS,2024-12-01,31.0,3.59,498.0,3.0,14.0,22.0,25.0,46.0,977.5718746185303
NAZARA.NS,2025-03-01,37.0,0.7,491.0,5.0,4.0,9.0,-4.0,-203.0,1046.2508482852224
NAZARA.NS,2025-06-01,65.0,7.38,476.0,5.0,51.0,92.0,46.0,-13.0,1320.9718704223633
NBCC.NS,2022-06-01,1.0,-0.02,1747.0,1.0,-5.0,-55.0,-6.0,-13.0,20.338608060564315
NBCC.NS,2022-09-01,1.0,0.35,1941.0,0.0,98.0,44.0,131.0,26.0,22.291420536656535
NBCC.NS,2022-12-01,1.0,0.26,2041.0,0.0,71.0,1.0,95.0,25.0,24.51602009364537
NBCC.NS,2023-03-01,2.0,0.4,2709.0,0.0,114.0,48.0,151.0,25.0,24.848953247070312
NBCC.NS,2023-06-01,1.0,0.28,1861.0,0.0,77.0,48.0,104.0,25.0,28.53542274236679
NBCC.NS,2023-09-01,1.0,0.29,1963.0,0.0,82.0,11.0,105.0,22.0,41.41546427408854
NBCC.NS,2023-12-01,1.0,0.41,2306.0,0.0,114.0,36.0,152.0,25.0,70.40647235993416
NBCC.NS,2024-03-01,1.0,0.5,3753.0,0.0,141.0,-44.0,198.0,28.0,85.66592497744803
NBCC.NS,2024-06-01,1.0,0.39,2051.0,0.0,107.0,54.0,144.0,25.0,113.24103423087827
NBCC.NS,2024-09-01,1.0,0.45,2359.0,0.0,125.0,67.0,166.0,25.0,105.81209170433783
NBCC.NS,2024-12-01,2.0,0.51,2665.0,0.0,142.0,55.0,196.0,27.0,90.40516757965088
NBCC.NS,2025-03-01,3.0,0.65,4353.0,0.0,183.0,-38.0,249.0,27.0,92.98983376713123
NBCC.NS,2025-06-01,3.0,0.49,2281.0,0.0,135.0,74.0,181.0,26.0,113.83747696876526
NETWORK18.NS,2022-06-01,28.0,-0.03,1294.0,28.0,39.0,49.0,40.0,0.0,69.00000036330451
NETWORK18.NS,2022-09-01,30.0,-0.35,1517.0,46.0,-29.0,15.0,-28.0,3.0,66.52096785268476
NETWORK18.NS,2022-12-01,34.0,-0.07,1849.0,56.0,9.0,84.0,-5.0,-289.0,64.56111096578931
NETWORK18.NS,2023-03-01,36.0,-0.35,1427.0,79.0,-35.0,35.0,-23.0,54.0,57.1633331934611
NETWORK18.NS,2023-06-01,41.0,-0.37,3323.0,68.0,29.0,221.0,27.0,-6.0,63.057812452316284
NETWORK18.NS,2023-09-01,57.0,-0.79,2084.0,66.0,-119.0,224.0,-118.0,1.0,73.11249987284343
NETWORK18.NS,2023-12-01,43.0,-0.56,1945.0,74.0,-102.0,187.0,-102.0,0.0,104.61612922914567
NETWORK18.NS,2024-03-01,69.0,-1.05,2609.0,114.0,-196.0,176.0,-197.0,-1.0,86.65169473421776
NETWORK18.NS,2024-06-01,70.0,-1.2,3289.0,150.0,-195.0,174.0,-194.0,1.0,87.80999940441501
NETWORK18.NS,2024-09-01,69.0,-0.92,2005.0,170.0,-152.0,270.0,-148.0,3.0,83.1688707413212
NETWORK18.NS,2024-12-01,52.0,-9.31,1382.0,102.0,-1400.0,-1225.0,-1400.0,-0.0,61.24624961614609
NETWORK18.NS,2025-03-01,33.0,-0.2,542.0,55.0,-29.0,40.0,-29.0,0.0,44.95355922892942
NETWORK18.NS,2025-06-01,34.0,0.96,464.0,52.0,149.0,231.0,149.0,0.0,56.48203134536743
NEULANDLAB.NS,2022-06-01,13.0,7.77,193.0,3.0,10.0,1.0,13.0,26.0,1156.1841847253224
NEULANDLAB.NS,2022-09-01,13.0,29.98,224.0,3.0,38.0,0.0,53.0,28.0,1473.7245069934477
NEULANDLAB.NS,2022-12-01,13.0,23.81,215.0,3.0,31.0,1.0,39.0,22.0,1603.1911524212549
NEULANDLAB.NS,2023-03-01,13.0,65.89,287.0,4.0,85.0,8.0,110.0,23.0,2090.375274658203
NEULANDLAB.NS,2023-06-01,14.0,48.23,266.0,2.0,62.0,2.0,83.0,26.0,3293.8548583984375
NEULANDLAB.NS,2023-09-01,15.0,69.56,280.0,4.0,89.0,3.0,122.0,27.0,4162.1809773763025
