,Normalized EBITDA,Reconciled Depreciation,EBITDA,EBIT,Interest Expense,Diluted Average Shares,Diluted EPS,Net Income,Tax Provision,Other Non Operating Income Expenses,Operating Income,Operating Expense,Other Operating Expenses,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Ticker,Sector
2025-03-31,1004206000.0,,1004206000.0,1004206000.0,,,,1156509000.0,95845000.0,248148000.0,1004206000.0,2675914000.0,1180521000.0,3680120000.0,653782000.0,4333902000.0,4333902000.0,MOIL.NS,Metals & Mining
2024-12-31,563476000.0,,563476000.0,563476000.0,,203438019.0,3.13,636761000.0,253732000.0,327017000.0,563476000.0,2355757000.0,994482000.0,2919233000.0,748928000.0,3668161000.0,3668161000.0,MOIL.NS,Metals & Mining
2024-09-30,413684000.0,,413684000.0,413684000.0,,203086179.0,2.46,499592000.0,181961000.0,267869000.0,413684000.0,2271309000.0,905574000.0,2684993000.0,233936000.0,2918929000.0,2918929000.0,MOIL.NS,Metals & Mining
2024-06-30,1772697000.0,,1772697000.0,1772697000.0,,203405741.0,7.49,1523509000.0,519912000.0,270724000.0,1772697000.0,2490249000.0,1073289000.0,4262946000.0,665471000.0,4928417000.0,4928417000.0,MOIL.NS,Metals & Mining
2025-06-30,26630900000.0,12297200000.0,25266000000.0,12968800000.0,4250400000.0,10663333333.0,0.48,5118400000.0,2657500000.0,804800000.0,12286200000.0,125718800000.0,36750900000.0,138005000000.0,161423300000.0,299428300000.0,299428300000.0,MOTHERSON.NS,Automobile
2025-03-31,23305800000.0,12136300000.0,25996800000.0,13860500000.0,1340300000.0,,,10504600000.0,1366600000.0,-3363200000.0,11959200000.0,109450700000.0,-18842500000.0,121409900000.0,169783400000.0,291193300000.0,291193300000.0,MOTHERSON.NS,Automobile
2024-12-31,29001600000.0,11123600000.0,29001600000.0,17878000000.0,4661300000.0,10543560000.0,0.833333,8786300000.0,3373200000.0,1112000000.0,15734400000.0,110244900000.0,32293500000.0,125979300000.0,146336800000.0,272316100000.0,272316100000.0,MOTHERSON.NS,Automobile
2024-09-30,28914100000.0,11028400000.0,28914100000.0,17885700000.0,5461600000.0,10229534884.0,0.86,8797400000.0,2936000000.0,2592400000.0,13451000000.0,112414900000.0,33987100000.0,125865900000.0,150817600000.0,276683500000.0,276683500000.0,MOTHERSON.NS,Automobile
2024-06-30,29542500000.0,10645700000.0,29542500000.0,18896800000.0,4444800000.0,10144591837.0,0.98,9941700000.0,3480200000.0,708800000.0,17107400000.0,113361500000.0,34474900000.0,130468900000.0,154747200000.0,285216100000.0,285216100000.0,MOTHERSON.NS,Automobile
2025-06-30,7838160000.0,1319220000.0,7838160000.0,6518940000.0,418230000.0,190882887.0,23.14,4417030000.0,1683680000.0,809480000.0,5709460000.0,10170540000.0,8851320000.0,15880000000.0,21444890000.0,37324890000.0,37324890000.0,MPHASIS.NS,IT Services
2025-03-31,7625140000.0,1353460000.0,7625140000.0,6271680000.0,360670000.0,,,4464920000.0,1446090000.0,-1893750000.0,5672130000.0,-7157260000.0,-19508110000.0,-1485130000.0,38585540000.0,37100410000.0,37100410000.0,MPHASIS.NS,IT Services
2024-12-31,7407480000.0,1324210000.0,7407480000.0,6083270000.0,391760000.0,190900045.0,22.41,4278070000.0,1413440000.0,627510000.0,5455760000.0,10267620000.0,8943410000.0,15723380000.0,19890000000.0,35613380000.0,35613380000.0,MPHASIS.NS,IT Services
2024-09-30,7066230000.0,1035570000.0,7066230000.0,6030660000.0,404940000.0,190862038.0,22.18,4233320000.0,1392400000.0,587500000.0,5443160000.0,9778180000.0,8742610000.0,15221340000.0,20140120000.0,35361460000.0,35361460000.0,MPHASIS.NS,IT Services
2024-06-30,6920960000.0,1050130000.0,6920960000.0,5870830000.0,497640000.0,190356706.0,21.25,4045080000.0,1328110000.0,735450000.0,5135380000.0,8748950000.0,7698820000.0,13884330000.0,20340290000.0,34224620000.0,34224620000.0,MPHASIS.NS,IT Services
2025-06-30,11976700000.0,4287800000.0,11976700000.0,7688900000.0,984100000.0,4241127.0,1180.04,5004700000.0,1700100000.0,1264300000.0,6424600000.0,20451800000.0,11387300000.0,26876400000.0,49880500000.0,76756900000.0,76756900000.0,MRF.NS,Automobile
2025-03-31,9592000000.0,4327400000.0,11852000000.0,7524600000.0,917300000.0,,,5121100000.0,1486200000.0,-2812100000.0,7355900000.0,11575400000.0,-8371600000.0,18931300000.0,50034900000.0,68966200000.0,68966200000.0,MRF.NS,Automobile
2024-12-31,9328200000.0,4149900000.0,9328200000.0,5178300000.0,936500000.0,4241194.0,743.8,3154600000.0,1087200000.0,980800000.0,4197500000.0,19464100000.0,10621500000.0,23661600000.0,46346600000.0,70008200000.0,70008200000.0,MRF.NS,Automobile
2024-09-30,11246900000.0,4097300000.0,11246900000.0,7149600000.0,837800000.0,4241114.0,1109.85,4707000000.0,1604800000.0,1132100000.0,6017500000.0,19578900000.0,10704100000.0,25596400000.0,43214500000.0,68810900000.0,68810900000.0,MRF.NS,Automobile
2024-06-30,12436600000.0,3960800000.0,12436600000.0,8475800000.0,846700000.0,4241150.0,1346.38,5710200000.0,1918900000.0,840400000.0,7635400000.0,19463300000.0,10926700000.0,27098700000.0,44865800000.0,71964500000.0,71964500000.0,MRF.NS,Automobile
2025-06-30,-1444100000.0,,-1444100000.0,-1444100000.0,2571800000.0,1757532468.0,-1.54,-2706600000.0,-1309300000.0,380300000.0,-1837500000.0,7926800000.0,6185600000.0,6089300000.0,167473000000.0,173562300000.0,173562300000.0,MRPL.NS,
2025-03-31,8373000000.0,,8373000000.0,8373000000.0,2454300000.0,,,3706300000.0,2212400000.0,377600000.0,7920500000.0,8105800000.0,6159300000.0,16026300000.0,229932400000.0,245958700000.0,245958700000.0,MRPL.NS,
2024-12-31,7380600000.0,,7380600000.0,7380600000.0,2636000000.0,1757386364.0,1.76,3093000000.0,1651600000.0,333200000.0,6996300000.0,8589800000.0,6892000000.0,15586100000.0,203122500000.0,218708600000.0,218708600000.0,MRPL.NS,
2024-09-30,-7709800000.0,,-7709800000.0,-7709800000.0,2847400000.0,1751105528.0,-3.98,-6969400000.0,-3587800000.0,374000000.0,-8162600000.0,7398100000.0,5705400000.0,-764500000.0,250443200000.0,249678700000.0,249678700000.0,MRPL.NS,
2024-06-30,3227600000.0,,3227600000.0,3227600000.0,2144800000.0,1743333333.0,0.42,732200000.0,350600000.0,447300000.0,2703800000.0,7570000000.0,5904500000.0,10273800000.0,222196400000.0,232470200000.0,232470200000.0,MRPL.NS,
2025-06-30,,347510000.0,,,23549130000.0,401473517.0,50.22,20162000000.0,6797810000.0,,,11454730000.0,4142690000.0,,,41301040000.0,41301040000.0,MUTHOOTFIN.NS,Financial Services
2025-03-31,,347120000.0,,,21112180000.0,,,14776790000.0,4882740000.0,,,11952610000.0,-4463910000.0,,,34823180000.0,34823180000.0,MUTHOOTFIN.NS,Financial Services
2024-12-31,,305780000.0,,,18995520000.0,392868213.0,35.36,13891820000.0,4947780000.0,,,10089550000.0,3983370000.0,,,33221340000.0,33221340000.0,MUTHOOTFIN.NS,Financial Services
2024-09-30,,248610000.0,,,18070270000.0,401516261.0,31.67,12716020000.0,4805540000.0,,,9286610000.0,3735760000.0,,,31503670000.0,31503670000.0,MUTHOOTFIN.NS,Financial Services
2024-06-30,,258360000.0,,,15945050000.0,401528458.0,28.99,11640310000.0,4500390000.0,,,8776250000.0,3341670000.0,,,28979650000.0,28979650000.0,MUTHOOTFIN.NS,Financial Services
2025-06-30,6327000000.0,576000000.0,6327000000.0,5751000000.0,32000000.0,179098361.0,26.84,4807000000.0,916000000.0,617000000.0,5134000000.0,5825000000.0,3559000000.0,10959000000.0,2330000000.0,13289000000.0,13289000000.0,NATCOPHARM.NS,Healthcare
2025-03-31,6144000000.0,983000000.0,6144000000.0,5161000000.0,102000000.0,,,4066000000.0,999000000.0,663000000.0,4498000000.0,5220000000.0,2643000000.0,9718000000.0,2492000000.0,12210000000.0,12210000000.0,NATCOPHARM.NS,Healthcare
2024-12-31,2151000000.0,470000000.0,2151000000.0,1681000000.0,44000000.0,179004038.0,7.43,1330000000.0,313000000.0,1763000000.0,-82000000.0,4002000000.0,2116000000.0,3920000000.0,828000000.0,4748000000.0,4748000000.0,NATCOPHARM.NS,Healthcare
2024-09-30,8681000000.0,458000000.0,8681000000.0,8223000000.0,41000000.0,179132505.0,37.81,6773000000.0,1417000000.0,638000000.0,7585000000.0,4350000000.0,2377000000.0,11935000000.0,1776000000.0,13711000000.0,13711000000.0,NATCOPHARM.NS,Healthcare
2024-06-30,8529000000.0,441000000.0,8529000000.0,8088000000.0,52000000.0,179126474.0,37.32,6685000000.0,1351000000.0,481000000.0,7607000000.0,4217000000.0,2356000000.0,11824000000.0,1802000000.0,13626000000.0,13626000000.0,NATCOPHARM.NS,Healthcare
2025-06-30,14229300000.0,,14229300000.0,14229300000.0,80400000.0,1837968476.0,5.71,10494800000.0,3654100000.0,1235100000.0,13132100000.0,18809700000.0,14355300000.0,31941800000.0,6127600000.0,38069400000.0,38069400000.0,NATIONALUM.NS,Metals & Mining
2025-03-31,28090700000.0,,27805500000.0,27805500000.0,320500000.0,,,20672300000.0,6812700000.0,1256100000.0,26946000000.0,-12595300000.0,-16731500000.0,14350700000.0,38327600000.0,52678300000.0,52678300000.0,NATIONALUM.NS,Metals & Mining
2024-12-31,21244000000.0,,21244000000.0,21244000000.0,190800000.0,1836248535.0,8.53,15663200000.0,5390000000.0,990900000.0,20418900000.0,18084300000.0,13786400000.0,38503200000.0,8119000000.0,46622200000.0,46622200000.0,NATIONALUM.NS,Metals & Mining
2024-09-30,14247700000.0,,14247700000.0,14247700000.0,44300000.0,1835035088.0,5.7,10459700000.0,3743700000.0,717900000.0,13691900000.0,18072100000.0,13308200000.0,31764000000.0,8250800000.0,40014800000.0,40014800000.0,NATIONALUM.NS,Metals & Mining
2024-06-30,8076200000.0,1743000000.0,8076200000.0,8076200000.0,34100000.0,1838812500.0,3.2,5884200000.0,2157900000.0,605200000.0,7599000000.0,17278200000.0,12611500000.0,24877200000.0,3683800000.0,28561000000.0,28561000000.0,NATIONALUM.NS,Metals & Mining
2025-06-30,2207000000.0,352400000.0,2207000000.0,1854600000.0,303500000.0,49665112.0,23.59,1171600000.0,379400000.0,139100000.0,1715500000.0,2461400000.0,1333300000.0,4176900000.0,3077100000.0,7254000000.0,7254000000.0,NAVINFLUOR.NS,Chemicals
2025-03-31,1643500000.0,352600000.0,1905400000.0,1552800000.0,282600000.0,,,949600000.0,320400000.0,-168700000.0,1434500000.0,1528500000.0,-592700000.0,2963000000.0,3848800000.0,6811800000.0,6811800000.0,NAVINFLUOR.NS,Chemicals
2024-12-31,1577900000.0,295600000.0,1577900000.0,1282300000.0,202100000.0,49643705.0,16.84,836000000.0,244200000.0,104800000.0,1177500000.0,2252900000.0,1244700000.0,3430400000.0,2631600000.0,6062000000.0,6062000000.0,NAVINFLUOR.NS,Chemicals
2024-09-30,1185100000.0,279000000.0,1185100000.0,906100000.0,138600000.0,49637131.0,11.85,588200000.0,179300000.0,111500000.0,794500000.0,2151300000.0,1102800000.0,2945800000.0,2239800000.0,5185600000.0,5185600000.0,NAVINFLUOR.NS,Chemicals
2024-06-30,1106100000.0,267100000.0,1106100000.0,839000000.0,156000000.0,49612403.0,10.32,512000000.0,171000000.0,102600000.0,736400000.0,2196500000.0,1147500000.0,2932900000.0,2303900000.0,5236800000.0,5236800000.0,NAVINFLUOR.NS,Chemicals
2025-06-30,1002900000.0,645200000.0,1002900000.0,357700000.0,51500000.0,88473480.0,7.73,683900000.0,-58000000.0,771000000.0,-170800000.0,3816700000.0,980600000.0,3645900000.0,1341800000.0,4987700000.0,4987700000.0,NAZARA.NS,IT Services
2025-03-31,642800000.0,462300000.0,478100000.0,15800000.0,48100000.0,,,5400000.0,-103600000.0,187100000.0,47900000.0,3509300000.0,737600000.0,3557200000.0,1644800000.0,5202000000.0,5202000000.0,NAZARA.NS,IT Services
2024-12-31,739400000.0,305200000.0,586500000.0,281300000.0,28100000.0,79895833.0,3.84,306800000.0,116400000.0,219400000.0,218300000.0,3437100000.0,792100000.0,3655400000.0,1691500000.0,5346900000.0,5346900000.0,NAZARA.NS,IT Services
2024-09-30,492400000.0,257400000.0,492400000.0,235000000.0,17500000.0,76550523.0,2.87,219700000.0,36500000.0,253100000.0,-5800000.0,1896500000.0,567100000.0,1890700000.0,1298700000.0,3189400000.0,3189400000.0,NAZARA.NS,IT Services
2024-06-30,498200000.0,152000000.0,498000000.0,346000000.0,5700000.0,76452703.0,2.96,226300000.0,104100000.0,255700000.0,97200000.0,1553700000.0,480200000.0,1650900000.0,849900000.0,2500800000.0,2500800000.0,NAZARA.NS,IT Services
2025-06-30,1798697000.0,30068000.0,1844650000.0,1814582000.0,71000.0,2696528571.0,0.49,1321299000.0,464184000.0,743035000.0,1025551000.0,1276847000.0,351664000.0,2302398000.0,21609461000.0,23911859000.0,23911859000.0,NBCC.NS,Real Estate
2025-03-31,5617416000.0,29597000.0,2520379000.0,2490782000.0,278000.0,,,1759170000.0,663831000.0,583140000.0,5008886000.0,-916767000.0,-1833452000.0,4092119000.0,41995161000.0,46087280000.0,46087280000.0,NBCC.NS,Real Estate
2024-12-31,1977801000.0,15441000.0,1977801000.0,1962360000.0,81000.0,2715205882.0,0.51,1384755000.0,538003000.0,552019000.0,1409027000.0,2412533000.0,1519624000.0,3821560000.0,24448021000.0,28269581000.0,28269581000.0,NBCC.NS,Real Estate
2024-09-30,1673943000.0,14844000.0,1673943000.0,1659099000.0,147000.0,2700000000.0,0.3,1221167000.0,407603000.0,672322000.0,984256000.0,2036674000.0,1161165000.0,3020930000.0,21566333000.0,24587263000.0,24587263000.0,NBCC.NS,Real Estate
2024-06-30,1580444000.0,14503000.0,1453039000.0,1438536000.0,110000.0,2682584615.0,0.39,1046208000.0,366478000.0,536751000.0,1029295000.0,1041529000.0,171349000.0,2070824000.0,19354520000.0,21425344000.0,21425344000.0,NBCC.NS,Real Estate
2025-06-30,10916600000.0,1569400000.0,10916600000.0,9347200000.0,468900000.0,963621461.0,6.71,6465900000.0,2412400000.0,40400000.0,9433200000.0,18452100000.0,11948000000.0,27885300000.0,22854300000.0,50739600000.0,50739600000.0,NESTLEIND.NS,fmcg
2025-03-31,13804800000.0,1513500000.0,13810300000.0,12296800000.0,375100000.0,,,8734900000.0,3186800000.0,84400000.0,12498400000.0,15863900000.0,-10436600000.0,28362300000.0,26114100000.0,54476400000.0,54476400000.0,NESTLEIND.NS,fmcg
2024-12-31,10993200000.0,1325100000.0,10815600000.0,9490500000.0,346000000.0,963599440.0,7.14,6880100000.0,2264400000.0,44400000.0,9701800000.0,17073500000.0,10977800000.0,26775300000.0,20846000000.0,47621300000.0,47621300000.0,NESTLEIND.NS,fmcg
2024-09-30,11708700000.0,1216000000.0,13542600000.0,12326600000.0,322200000.0,964083601.0,9.33,8994900000.0,3009500000.0,68600000.0,10461300000.0,18147100000.0,12206800000.0,28608400000.0,22139200000.0,50747600000.0,50747600000.0,NESTLEIND.NS,fmcg
2024-06-30,11534500000.0,1127100000.0,11534500000.0,10407400000.0,316800000.0,964599483.0,7.74,7466000000.0,2624600000.0,391200000.0,10016200000.0,17525100000.0,11553800000.0,27541300000.0,20388400000.0,47929700000.0,47929700000.0,NESTLEIND.NS,fmcg
2025-06-30,846300000.0,341200000.0,2352700000.0,2011500000.0,523000000.0,1526082474.0,0.97,1480300000.0,0.0,101500000.0,-299600000.0,3975200000.0,640600000.0,3675600000.0,1003000000.0,4678600000.0,4678600000.0,NETWORK18.NS,Consumer Discretionary
2025-03-31,-704600000.0,332900000.0,568700000.0,235800000.0,526600000.0,,,-300000000.0,-4100000.0,-4576000000.0,578000000.0,2707600000.0,-1217200000.0,3285600000.0,1420100000.0,4705700000.0,4705700000.0,NETWORK18.NS,Consumer Discretionary
2024-12-31,1790000000.0,520000000.0,-12470000000.0,-12990000000.0,1020000000.0,1542000018.0,-9.306096,-14350000000.0,0.0,820000000.0,-740000000.0,7520000000.0,920000000.0,6780000000.0,6820000000.0,13600000000.0,13600000000.0,NETWORK18.NS,Consumer Discretionary
2024-09-30,907600000.0,685600000.0,907600000.0,222000000.0,1700100000.0,1521269841.0,-0.63,-958400000.0,45000000.0,2341700000.0,-2479400000.0,10059400000.0,942200000.0,7580000000.0,10671800000.0,18251800000.0,18251800000.0,NETWORK18.NS,Consumer Discretionary
2024-06-30,259800000.0,697400000.0,259800000.0,-437600000.0,1503700000.0,1046948519.0,-0.82,-1254000000.0,12300000.0,1511800000.0,-2181700000.0,10575600000.0,1178000000.0,8393900000.0,23015300000.0,31409200000.0,31409200000.0,NETWORK18.NS,Consumer Discretionary
2025-06-30,423448000.0,201895000.0,423448000.0,221553000.0,45849000.0,12834718.0,10.83,139000000.0,36704000.0,78559000.0,142994000.0,1255346000.0,318800000.0,1398340000.0,1529187000.0,2927527000.0,2927527000.0,NEULANDLAB.NS,Healthcare
2025-03-31,560305000.0,168919000.0,560305000.0,391386000.0,-1610000.0,,,278059000.0,114937000.0,74643000.0,430465000.0,708679000.0,-343219000.0,1139144000.0,1719904000.0,2859048000.0,2859048000.0,NEULANDLAB.NS,Healthcare
2024-12-31,1462819000.0,163003000.0,1462819000.0,1299816000.0,22167000.0,12829856.0,79.18,1015868000.0,261781000.0,39056000.0,702980000.0,1220093000.0,363678000.0,1923073000.0,2057245000.0,3980318000.0,3980318000.0,NEULANDLAB.NS,Healthcare
2024-09-30,665602000.0,160745000.0,665602000.0,504857000.0,10631000.0,12829180.0,25.6,328427000.0,165799000.0,43324000.0,461533000.0,1049348000.0,257921000.0,1510881000.0,1597557000.0,3108438000.0,3108438000.0,NEULANDLAB.NS,Healthcare
2024-06-30,1281668000.0,162799000.0,1487924000.0,1325125000.0,26705000.0,12830716.0,76.28,978727000.0,319693000.0,48070000.0,1070799000.0,1194844000.0,300666000.0,2265643000.0,2130374000.0,4396017000.0,4396017000.0,NEULANDLAB.NS,Healthcare
2025-06-30,743866000.0,90594000.0,743866000.0,653272000.0,12204000.0,144117681.0,3.45,497206000.0,143862000.0,293871000.0,359401000.0,1032047000.0,941453000.0,1391448000.0,1815115000.0,3206563000.0,3206563000.0,NEWGEN.NS,IT Services
2025-03-31,1512237000.0,86453000.0,1512237000.0,1425784000.0,13072000.0,,,1083392000.0,329320000.0,-440706000.0,1291625000.0,1058540000.0,-823311000.0,2350165000.0,1948733000.0,4298898000.0,4298898000.0,NEWGEN.NS,IT Services
2024-12-31,1166985000.0,86631000.0,1166985000.0,1080354000.0,14047000.0,144483279.0,6.16,890017000.0,176290000.0,83769000.0,996585000.0,932073000.0,845442000.0,1928658000.0,1882468000.0,3811126000.0,3811126000.0,NEWGEN.NS,IT Services
2024-09-30,1015205000.0,79930000.0,1015205000.0,935275000.0,9520000.0,144418275.0,4.87,703317000.0,222438000.0,185199000.0,750076000.0,1014687000.0,934757000.0,1764763000.0,1846812000.0,3611575000.0,3611575000.0,NEWGEN.NS,IT Services
2024-06-30,702330000.0,77399000.0,702330000.0,624931000.0,10026000.0,144150909.0,3.3,475698000.0,139207000.0,225608000.0,399323000.0,1007564000.0,930165000.0,1406887000.0,1740306000.0,3147193000.0,3147193000.0,NEWGEN.NS,IT Services
2025-06-30,20311200000.0,4357700000.0,20311200000.0,15953500000.0,2608000000.0,10047358491.0,1.06,10650200000.0,3871500000.0,2289900000.0,13657400000.0,15577900000.0,6985200000.0,29235300000.0,2902400000.0,32137700000.0,32137700000.0,NHPC.NS,Utilities
2025-03-31,29704700000.0,3147400000.0,35417100000.0,32269700000.0,21138800000.0,,,8536400000.0,2471500000.0,-9685500000.0,9863900000.0,7607300000.0,-5067400000.0,17471200000.0,5938400000.0,23409600000.0,23409600000.0,NHPC.NS,Utilities
2024-12-31,13527800000.0,2967100000.0,13527800000.0,10560700000.0,6555000000.0,10053478261.0,0.23,2312300000.0,1042300000.0,3301300000.0,7247500000.0,14581100000.0,4747000000.0,21828600000.0,1039000000.0,22867600000.0,22867600000.0,NHPC.NS,Utilities
2024-09-30,21493100000.0,2852600000.0,21493100000.0,18640500000.0,2926900000.0,10099666667.0,0.9,9089700000.0,6052200000.0,3501600000.0,15135400000.0,12241500000.0,5656200000.0,27376900000.0,3142400000.0,30519300000.0,30519300000.0,NHPC.NS,Utilities
2024-06-30,19539000000.0,2963300000.0,19539000000.0,16575700000.0,2439000000.0,10017352941.0,1.02,10217700000.0,3988600000.0,3437200000.0,13131400000.0,10979400000.0,4591300000.0,24110800000.0,2831200000.0,26942000000.0,26942000000.0,NHPC.NS,Utilities
2025-06-30,,,,,,1647448560.0,2.43,3910600000.0,-12700000.0,,,,1441800000.0,,,117034300000.0,117034300000.0,NIACL.NS,Financial Services
2025-03-31,,,,,,,,3239600000.0,1807900000.0,,,,18454500000.0,,,116883300000.0,116883300000.0,NIACL.NS,Financial Services
2024-12-31,,,,,,1646462264.0,2.12,3448000000.0,-2370000000.0,,,,720900000.0,,,107127800000.0,107127800000.0,NIACL.NS,Financial Services
2024-09-30,,,,,,2086046512.0,0.43,726400000.0,671900000.0,,,,192400000.0,,,107550600000.0,107550600000.0,NIACL.NS,Financial Services
2024-06-30,,,,,,1650413793.0,1.45,2292300000.0,392900000.0,,,,54900000.0,,,103847900000.0,103847900000.0,NIACL.NS,Financial Services
2025-06-30,27786000000.0,1086200000.0,27786000000.0,26699800000.0,271500000.0,8784553571.0,2.24,19677400000.0,6753100000.0,3001100000.0,23698700000.0,14174200000.0,7715600000.0,37872900000.0,29515700000.0,67388600000.0,67388600000.0,NMDC.NS,Metals & Mining
2025-03-31,25461600000.0,1408800000.0,25436900000.0,24028100000.0,649300000.0,,,14776800000.0,8545100000.0,-6874700000.0,19127000000.0,16500600000.0,7826300000.0,35627600000.0,34370900000.0,69998500000.0,69998500000.0,NMDC.NS,Metals & Mining
